"id","home","work","commute","mean_calls","std_calls"
7874,360810743003002,360810216003003,10,55,29
7875,360850277063002,360610136003001,74,54,25
7876,360470197003001,360470508011000,8,50,1
7877,360610132005000,360610033001006,10,75,41
7878,360470009001006,360470231001000,153,9,98
7879,360470216002001,360050372001003,19,28,6
7880,360811072011000,360050181021001,1,11,77
7881,360470163002000,360810317001004,17,89,47
7882,360050406001001,360810480001008,3,38,72
7883,360050043002005,360470450001005,1440,88,100
7884,360470513002000,360610155006000,50,6,21
7885,360610164002000,360610080005001,59,82,36
7886,360810667012000,360850112012002,2,36,89
7887,360850096011007,360470370003002,3,76,43
7888,360470830002004,360810044011001,0,69,84
7889,360810232001001,360810287002001,5,37,75
7890,360810548002000,360610138002000,1,71,16
7891,360850170112001,360810711002002,0,86,73
7892,360470890003000,360810115001000,2,64,10
7893,360470201002001,360610118001000,50,42,23
7894,360470233003001,360811441003001,5,16,14
7895,360610237003005,360810443021004,66,98,62
7896,360470252003000,360610183007000,30,86,68
7897,360850096023012,360610006001000,18,38,98
7898,360610195005000,360470477002010,142,81,78
7899,360810697012000,360470491004000,10,78,73
7900,360470553002006,360471130003002,45,45,89
7901,360810857003001,360471134002001,29,29,23
7902,360810052002003,360811099001005,9,58,96
7903,360050300002001,360470172001000,0,19,46
7904,360810097004000,360470273001001,16,94,80
7905,360810007001005,360470167001001,58,42,95
7906,360470970002004,360470510012001,0,32,97
7907,360610159003002,360470088001000,66,7,11
7908,360470934002001,360610034003001,8,64,93
7909,360810186001002,360810183005003,0,43,76
7910,360470786003003,360470796011002,8,68,9
7911,360470281002001,360610124005000,7,78,54
7912,360610213032001,360470890005000,80,100,49
7913,360610189006002,360050132005008,18,86,84
7914,360470610022005,360850208042009,6,74,93
7915,360470118001000,360810997012008,238,40,34
7916,360610138002000,360470796022002,190,58,30
7917,360610097001001,360810991002002,33,23,58
7918,360610261001000,360610010023004,40,68,5
7919,360470490002003,360850146051012,50,37,8
7920,360050449012006,360470523005001,1,37,76
7921,360470417004000,360850273012020,15,72,78
7922,360470610045001,360050119001001,34,69,46
7923,360470443001001,360811265002004,23,43,27
7924,360610191003001,360470555001000,108,88,20
7925,360470481002002,360810166001005,109,86,60
7926,360810254002003,360470534003000,24,22,95
7927,360470512002000,360471196003001,4,36,19
7928,360470692001002,360470399001001,0,12,78
7929,360610015021005,360050281001001,497,80,13
7930,360050289002000,360610223021000,92,100,83
7931,360470822004001,360610061002001,13,67,58
7932,360610064006000,360470222003000,149,75,75
7933,360810155002001,360610151004003,214,98,100
7934,360610211007000,360050376001000,263,68,75
7935,360610186001002,360470744002000,0,30,96
7936,360470288002000,360471162003002,53,98,50
7937,360470102002000,360050222004001,37,62,14
7938,360050071001004,360050434004004,0,9,50
7939,360810779062001,360050418003000,78,55,45
7940,360470810002000,360470419003000,0,4,27
7941,360810524002004,360470660001001,0,10,43
7942,360470356022000,360470944014001,24,73,51
7943,360850008003008,360610088004001,0,18,30
7944,360810669001004,360470116002001,2,6,71
7945,360810553002002,360850075003002,29,50,94
7946,360811451022006,360810140002006,1,100,87
7947,360810379003000,360810276001004,8,38,44
7948,360050393002000,360050229011001,30,58,70
7949,360810309023003,360810661001008,0,86,69
7950,360050399022000,360470445003001,7,4,91
7951,360610180002001,360470411002002,8,37,2
7952,360811347005003,360810377001004,278,90,22
7953,360470774002002,360810508002003,53,17,37
7954,360810773001008,360810368002003,7,61,75
7955,360470065002000,360050241005000,21,39,39
7956,360470433003000,360470542002000,11,58,87
7957,360810169003002,360810309033006,0,45,83
7958,360050063006001,360470226001000,12,41,39
7959,360610199001007,360850248003025,120,30,5
7960,360810717013003,360810591001001,24,90,88
7961,360810564001004,360470305002002,0,35,15
7962,360470330001000,360810657021007,42,78,78
7963,360470545005000,360850146071015,1,98,15
7964,360610073006001,360810551001001,86,64,100
7965,360470036002001,360610253004000,4,99,99
7966,360470400001002,360811447002004,24,10,17
7967,360470674002000,360470035001003,15,78,65
7968,360810036001000,360810249002001,1,59,16
7969,360610283002000,360470133001001,66,86,64
7970,360050144002001,360610293004001,1,62,66
7971,360470423001001,360610205002000,8,100,30
7972,360470644001000,360610066001000,8,84,73
7973,360610191005001,360810357002006,37,17,5
7974,360810472001008,360470912003001,0,72,69
7975,360810169003000,360471174002005,27,42,79
7976,360610279004000,360610171003001,29,70,72
7977,360810450002006,360810415002002,6,58,21
7978,360610269004002,360810629002005,79,73,89
7979,360811377002002,360470290003001,2,86,30
7980,360050266023001,360810660002014,17,4,32
7981,360050374002002,360470591001000,24,11,3
7982,360470580001003,360470235002003,38,2,21
7983,360610158021000,360810775003003,23,78,41
7984,360850170103000,360810087003001,2,98,62
7985,360811227024004,360610092001013,3,65,44
7986,360471178001000,360470067005001,19,14,83
7987,360810548001001,360810565001002,7,25,4
7988,360470672001001,360810189002000,3,19,77
7989,360050267024000,360050395003001,2,67,33
7990,360470166001003,360810401003000,0,87,56
7991,360610022011000,360050330002001,3,89,38
7992,360610201023001,360810232002001,1,55,71
7993,360610067003006,360810004001000,134,46,31
7994,360810317003005,360810884008010,3,81,33
7995,360050444002001,360470200002003,0,81,69
7996,360470082003001,360810269011002,3,28,3
7997,360610269005000,360470120001007,47,85,81
7998,360050228001007,360850170051046,2,16,89
7999,360850170051046,360610247002000,1,35,38
8000,360610068003001,360810565001005,423,75,14
8001,360610027001006,360470768002001,39,64,17
8002,360470222002000,360850146051013,22,24,18
8003,360470343001000,360810142022004,24,18,96
8004,360810627002001,360470402002000,17,31,10
8005,360610110006002,360050516003010,107,16,73
8006,360610214002000,360810531001003,50,2,66
8007,360850156022006,360050265003000,0,7,49
8008,360050145004000,360610257003002,131,36,70
8009,360810582001009,360850070001013,2,58,79
8010,360470029011005,360850226004006,0,47,17
8011,360470826003005,360810309031006,24,79,74
8012,360850096021016,360850251002013,0,38,97
8013,360470039001004,360470382002000,109,73,13
8014,360610020002002,360850112022001,0,41,59
8015,360470505003001,360810329001000,6,34,31
8016,360470529002002,360050044001000,32,67,15
8017,360470564003001,360810460002003,19,63,72
8018,360470015003005,360470493001001,40,55,50
8019,360471176011003,360050213024001,0,86,18
8020,360610231003002,360470593002001,8,97,90
8021,360470343001000,360471018001002,24,67,22
8022,360610211001009,360470229002002,96,70,20
8023,360610071004002,360470210001001,85,32,94
8024,360050210014000,360610022021001,145,27,79
8025,360610245004001,360610253006000,72,2,83
8026,360050020002000,360610170004001,4,23,89
8027,360050429021000,360610087001002,24,74,6
8028,360050324002001,360470323002000,13,58,25
8029,360610068004000,360050212004001,156,26,9
8030,360470171002002,360610025001004,24,2,65
8031,360470545002001,360050267011000,17,100,76
8032,360810455003000,360470706001006,46,52,27
8033,360850291032001,360610057001005,3,48,86
8034,360470063001000,360610237001000,38,47,81
8035,360470122003000,360810138001001,40,18,39
8036,360810282001003,360470563002002,0,52,75
8037,360470782001002,360050462017001,5,29,3
8038,360810337001003,360810057001001,1,19,60
8039,360050342002006,360850319012000,12,73,74
8040,360050381006000,360470764002000,14,18,62
8041,360470116001002,360810717014000,13,84,47
8042,360470510022000,360610261006000,58,11,40
8043,360050096001005,360470912002000,162,95,24
8044,360470194002000,360810997043000,41,73,61
8045,360610165003000,360050237031002,237,6,6
8046,360850008001006,360810797022002,0,84,77
8047,360610303003003,360050484002005,40,23,69
8048,360810942021024,360810253013000,11,24,71
8049,360470527001000,360470514003000,6,58,23
8050,360610159004002,360470822004001,21,47,96
8051,360050287001002,360810112001002,10,46,58
8052,360810063001001,360470131004001,124,26,90
8053,360470208001000,360050419007000,11,34,56
8054,360810998011010,360471128001003,0,28,45
8055,360811039001008,360610207011000,0,57,11
8056,360610269002001,360610227003001,7,99,89
8057,360470556003001,360470174001000,25,74,71
8058,360470015001001,360470560001003,14,22,71
8059,360470047001006,360810140001010,85,41,74
8060,360850122003003,360810403003001,0,2,34
8061,360610194001000,360470560003001,87,71,70
8062,360610221021004,360050232002002,21,57,81
8063,360810220024000,360050085001002,11,43,90
8064,360810497001003,360470121001003,0,66,18
8065,360470195003000,360050415003000,60,77,44
8066,360470151004001,360470974002001,66,84,53
8067,360610251001008,360610081001001,24,8,73
8068,360470964002001,360811467003004,11,92,96
8069,360471164001002,360610198001006,1,68,30
8070,360610158021000,360610170002000,23,34,49
8071,360810508001006,360470037001003,0,77,68
8072,360470485002006,360610064002000,22,75,13
8073,360810455004000,360810212002002,39,47,37
8074,360810283002001,360810187001001,9,80,71
8075,360810274001007,360470138001003,0,41,96
8076,360810400002009,360050295002000,0,96,70
8077,360050323004003,360470960001019,11,98,70
8078,360810033003004,360810088001012,85,29,66
8079,360850244022028,360470690002000,0,37,2
8080,360050199005000,360470352001023,46,53,75
8081,360470229004002,360810261001000,3,85,61
8082,360610146023000,360850207003000,108,58,34
8083,360050408003001,360610247001003,1,84,28
8084,360610146024000,360610279003001,171,40,92
8085,360810587003000,360050125001002,57,98,88
8086,360470886003003,360610151004000,0,37,44
8087,360050076005002,360811377002002,30,72,19
8088,360811247001001,360810590001003,1,75,98
8089,360610028002001,360610245003000,154,58,76
8090,360810484001003,360850067001004,10,9,93
8091,360810929001005,360471190001000,17,45,4
8092,360610161005000,360470606001007,193,95,80
8093,360470167002001,360811529013006,19,43,20
8094,360811017002006,360610054001001,60,29,77
8095,360610200002002,360470029011004,42,80,47
8096,360850231001016,360470628003014,78,75,29
8097,360470492003001,360610146025000,19,98,34
8098,360470589002003,360470204002003,26,17,60
8099,360050336004001,360050451022006,3,47,100
8100,360810629002003,360470756001002,33,9,57
8101,360610225005000,360471150001003,16,59,76
8102,360470354001006,360610253003001,148,68,44
8103,360810502011004,360610008002000,1,78,45
8104,360470275002002,360810253014000,10,82,82
8105,360470266001001,360610245005001,235,86,24
8106,360610129002006,360610076001005,183,70,25
8107,360610020002002,360470356023002,0,43,79
8108,360470275004001,360470772001003,15,85,41
8109,360610185002000,360050074002001,615,14,9
8110,360470050003001,360050042003006,41,34,28
8111,360050157001006,360810540001001,3,17,57
8112,360811010011005,360610067002004,38,27,3
8113,360470100002000,360610133001000,18,44,84
8114,360470005022002,360610127002000,56,10,78
8115,360470720001008,360050442002002,2,43,58
8116,360050245021003,360610024001004,0,78,11
8117,360811189001007,360050300005001,6,84,29
8118,360610069001001,360850273012021,233,60,71
8119,360610243023000,360610126001000,23,9,64
8120,360810892005001,360471004001000,2,29,49
8121,360811429002010,360470369003001,3,27,63
8122,360610020001002,360810294003004,0,85,68
8123,360811471002005,360050062003000,13,40,69
8124,360050307012001,360610220003000,3,21,24
8125,360810320003000,360470243003001,18,34,26
8126,360610172002000,360810660002009,1,53,30
8127,360810287002000,360811163005001,40,13,56
8128,360810849003000,360810582002009,147,11,33
8129,360050201001009,360810505001008,165,82,24
8130,360470084003001,360470119003001,26,1,5
8131,360470752001004,360470407001000,1,76,43
8132,360610032001001,360810181021000,277,39,52
8133,360050130001001,360050318002002,0,72,72
8134,360470236002000,360470514002000,19,32,4
8135,360470351003002,360471078001012,15,37,24
8136,360810469001003,360470273002001,3,85,36
8137,360470900007000,360050415005000,69,29,94
8138,360050079004001,360810577003003,6,9,66
8139,360850007003002,360810964002003,1,96,38
8140,360810587002000,360810379003003,26,83,30
8141,360470210003001,360470776002002,8,82,72
8142,360810283005001,360470610032006,93,2,27
8143,360470216003000,360811551023011,24,64,21
8144,360810220024000,360610096001002,11,73,21
8145,360050371001000,360850223002007,1,73,55
8146,360810178001003,360050064001002,0,50,10
8147,360470343003001,360810353001003,5,52,59
8148,360470112001000,360470555001005,43,68,15
8149,360610317032005,360470542003000,112,12,2
8150,360610018001002,360610201021000,122,22,28
8151,360470311002001,360470516022001,0,28,36
8152,360810309033000,360470355002000,4,15,47
8153,360810531003003,360050462016002,518,13,3
8154,360470511003001,360050224032000,1,60,51
8155,360050429013000,360610139003000,0,46,9
8156,360050210026000,360470045001003,0,76,9
8157,360470285021001,360810506002006,31,81,40
8158,360810075001001,360610170003000,1,53,36
8159,360470620001001,360610146025000,4,80,49
8160,360470078002001,360470593001005,29,57,65
8161,360050425007000,360470400003003,46,80,37
8162,360810289002001,360470529002003,15,55,36
8163,360470373001004,360470930001003,38,21,1
8164,360050096002020,360810134003002,340,28,26
8165,360470075002002,360850208012015,32,84,55
8166,360050444004002,360050409002000,0,90,1
8167,360810739003001,360810039001005,11,27,2
8168,360610160014001,360810551004002,92,84,40
8169,360470892003001,360470132002003,4,18,9
8170,360850176002014,360050144003000,6,98,32
8171,360050115021014,360810186001000,11,56,51
8172,360050382001001,360471150001002,1,100,33
8173,360810062025005,360470259011001,0,55,76
8174,360470229003000,360610083003001,5,86,92
8175,360610230004000,360610245002001,37,96,35
8176,360470258001002,360050264003001,21,44,62
8177,360471012001003,360470336003011,19,18,20
8178,360470354002000,360810407005000,438,47,37
8179,360050085004000,360810266001002,18,45,58
8180,360610146013000,360470462012000,303,45,93
8181,360050118001002,360470848001001,0,68,32
8182,360470796011000,360610181001000,17,86,68
8183,360470359003000,360050218001001,43,9,58
8184,360470526001003,360610138006000,3,15,84
8185,360471174002006,360470798021000,38,35,78
8186,360470728001004,360610166004000,17,60,30
8187,360470722002002,360810352001011,52,61,7
8188,360050287003001,360610068004000,59,76,52
8189,360610030013001,360470211002005,111,73,31
8190,360850059001011,360850226002002,2,97,40
8191,360050164001007,360050098004002,0,65,22
8192,360470094003001,360610199004000,14,8,14
8193,360470533004001,360470422002003,43,15,4
8194,360470950002001,360470421004001,15,47,24
8195,360810065011001,360050369022002,57,90,63
8196,360050185003003,360470149003001,4,36,31
8197,360470492002001,360810803012001,54,60,7
8198,360610066007000,360050289002000,29,72,85
8199,360850226004007,360050224031002,7,61,92
8200,360810664008005,360810892005016,0,32,51
8201,360810496001002,360050369022003,1,10,39
8202,360850147002000,360470732002003,218,92,29
8203,360050068003001,360610106022003,1,20,68
8204,360471166003001,360470217001001,0,89,34
8205,360470437002002,360850319023012,7,88,26
8206,360471172021004,360610015013013,0,50,44
8207,360610167005001,360810991002001,156,79,76
8208,360470036002001,360610130004000,4,41,38
8209,360470431004001,360810627001001,37,58,86
8210,360610024001009,360470505003001,1,7,79
8211,360810669001000,360610041006003,14,52,48
8212,360050028003001,360610121004000,3,9,69
8213,360470517002002,360810497002000,56,1,50
8214,360810047001001,360050302005001,21,42,76
8215,360050434002001,360610050001004,5,87,3
8216,360810158013003,360810001001011,11,42,41
8217,360470922002001,360810779062001,7,69,12
8218,360610063004000,360470796011001,541,21,87
8219,360810892002015,360470792002001,5,39,7
8220,360470096002001,360470518003002,8,36,75
8221,360050051002007,360610154005000,0,65,4
8222,360610052002005,360850176003046,1261,74,89
8223,360470622002013,360470434003003,2,54,95
8224,360810059002000,360810745002003,58,44,60
8225,360610066001000,360850244013014,143,91,4
8226,360810861001000,360470285021001,180,36,36
8227,360470362001001,360471106002001,0,76,53
8228,360610128002000,360610226002001,101,17,77
8229,360610022014001,360610151004003,152,23,10
8230,360471124003001,360810942035000,2,14,75
8231,360811010012003,360810499003010,0,96,29
8232,360610028002001,360610057001001,154,18,49
8233,360470293002001,360850114021006,72,45,52
8234,360610172002001,360850170102001,0,44,45
8235,360850244011013,360470261001000,0,79,45
8236,360610236004001,360471118002002,51,87,94
8237,360050399012000,360050189003004,13,12,9
8238,360810178001000,360470514001002,0,96,84
8239,360610159002002,360850141002001,68,38,33
8240,360471214001001,360811029001005,0,24,49
8241,360610309001001,360850277052005,16,30,77
8242,360810555001003,360470141002001,0,9,40
8243,360610185002000,360610216002000,615,84,94
8244,360470924001003,360850064002000,69,39,72
8245,360810577002000,360810479001009,29,3,85
8246,360850189022001,360050048001002,0,79,4
8247,360050297002000,360810269021002,34,70,9
8248,360810407005002,360610225001004,15,97,80
8249,360610133004001,360610002024001,77,17,67
8250,360810283005001,360050293011000,93,89,60
8251,360810739005002,360810779082001,3,96,97
8252,360470041003001,360050385004001,17,56,71
8253,360810309025001,360470546001005,28,47,7
8254,360610072004001,360610261001001,102,13,4
8255,360050189002001,360810596001005,7,77,22
8256,360470214001002,360470234003000,75,32,66
8257,360850208033011,360470571004001,7,54,24
8258,360810040021005,360050035003000,8,54,3
8259,360050274012005,360471186002001,3,70,11
8260,360610022021000,360470922001001,153,88,43
8261,360470009001001,360810916011045,1590,30,85
8262,360610050005001,360050210027001,60,4,72
8263,360810599001002,360610167005000,0,87,74
8264,360610172001000,360470145003002,42,36,47
8265,360811551011001,360050374004000,92,37,23
8266,360470822002000,360470264003000,2,47,82
8267,360810600001000,360470303001003,0,61,68
8268,360470219003003,360470800003000,26,26,50
8269,360470548001001,360050401003000,19,20,48
8270,360470561004000,360470345002002,4,22,46
8271,360470361002000,360610024002000,8,98,44
8272,360470296002000,360050033003002,14,15,94
8273,360470132002004,360610181005000,15,92,35
8274,360050233021001,360810016002000,4,74,13
8275,360470034001008,360470259021000,9,93,55
8276,360810512001011,360810057001002,0,49,57
8277,360810534011008,360610207012000,0,100,31
8278,360810460002000,360050179011001,22,82,3
8279,360470523001003,360050061002001,8,42,13
8280,360610014011000,360470834001001,247,49,30
8281,360810524002004,360811579034009,0,44,86
8282,360850081002000,360610138009000,1,74,52
8283,360610031001006,360811579024009,50,74,3
8284,360610081005000,360050462026000,205,42,10
8285,360050425007000,360850008001005,46,64,64
8286,360850132012001,360610261003002,1,97,38
8287,360850064003000,360050462017001,8,32,7
8288,360810627002001,360811113001001,17,15,2
8289,360050420001000,360050286002000,114,41,5
8290,360470409003001,360850187022002,13,60,69
8291,360810562001004,360050185003003,0,50,77
8292,360850040002010,360810358003007,0,82,58
8293,360470015001007,360810929001007,119,3,73
8294,360470106001000,360470213001000,23,94,80
8295,360050073002001,360610026022000,18,42,79
8296,360610069001004,360050415002000,3,48,81
8297,360050397001002,360850133021006,1410,7,21
8298,360470508043002,360050399025001,9,9,65
8299,360470531002003,360470874011000,25,38,95
8300,360811467001001,360610067004004,25,71,13
8301,360810454001004,360810945002004,70,22,87
8302,360810547003000,360470513002001,4,96,13
8303,360810025001000,360470171004002,0,98,1
8304,360470566001003,360470674001000,50,2,3
8305,360610055012000,360610211006001,33,51,37
8306,360810185022001,360610027001003,20,8,34
8307,360610040005001,360470207002000,604,67,88
8308,360850112022006,360470096001000,0,78,31
8309,360810277005001,360050389001002,60,79,45
8310,360610044007001,360850291044020,60,47,33
8311,360810713042000,360810455002000,12,61,3
8312,360471237001003,360810455004000,36,57,62
8313,360610126004000,360470148002001,233,42,15
8314,360610068004000,360810375002003,156,8,31
8315,360470001002001,360470441001002,2,54,100
8316,360470291002000,360810998021006,30,73,37
8317,360811047003001,360470474002001,4,1,72
8318,360610180001002,360610106023000,30,17,26
8319,360470410002000,360471018001002,0,3,81
8320,360810745002006,360470300002001,5,38,61
8321,360610018007001,360810500002002,67,73,61
8322,360810427001002,360850020021008,6,81,69
8323,360050365012001,360811175002002,0,67,79
8324,360470193004000,360470782002000,29,98,95
8325,360810481004000,360470149004001,38,54,54
8326,360610126001002,360050392002000,163,100,96
8327,360470326002003,360850189023008,3,66,30
8328,360810216001012,360810589002003,142,27,90
8329,360810014001004,360050233021000,0,42,53
8330,360050073001003,360471502003013,8,80,58
8331,360810455005000,360471186002001,6,26,100
8332,360850121001002,360610132004000,1,20,63
8333,360610080001003,360050233011001,158,8,84
8334,360610018002002,360470477002002,199,68,55
8335,360610029003002,360610086011012,502,40,9
8336,360810181011000,360610036022000,0,96,52
8337,360470506004000,360850096012014,24,14,45
8338,360811175001004,360850170103000,6,25,8
8339,360810086001010,360470652001006,1,72,5
8340,360810478001000,360470286001000,162,96,52
8341,360470066001002,360050367002000,58,50,46
8342,360050075002008,360810480002004,0,5,96
8343,360810124001001,360470067001000,6,42,85
8344,360610283002000,360050225003001,66,92,69
8345,360810247001001,360810517001019,1,91,91
8346,360471166002001,360850303012015,0,2,42
8347,360810942033000,360810779071009,77,11,6
8348,360850223002010,360610156021000,0,11,96
8349,360810741002002,360610261004000,15,7,90
8350,360471004001003,360050338004003,4,54,98
8351,360470074004000,360050386003000,7,49,85
8352,360610265003001,360050027022002,7,11,25
8353,360610058001008,360810814001003,2417,67,7
8354,360610173006000,360470202001001,142,48,24
8355,360610174013002,360610115001000,49,66,7
8356,360610138008000,360470387004000,180,26,48
8357,360050183013001,360610131001005,86,58,90
8358,360050462016002,360470848002001,0,13,16
8359,360810695001004,360470591004002,6,98,64
8360,360610186001000,360470692001004,0,48,86
8361,360470297001002,360610285004000,10,56,76
8362,360610166004000,360050316002001,3,41,53
8363,360810991005002,360810608001005,3,99,1
8364,360610021002003,360810556001005,902,20,99
8365,360810639001005,360470385004001,1,78,36
8366,360610253001000,360050241005000,20,33,73
8367,360810683003004,360050215025000,8,45,24
8368,360810058002010,360810621002003,0,56,89
8369,360470452001003,360470215004000,7,83,9
8370,360470182002002,360470058001000,4,74,60
8371,360811265002002,360470317013000,0,96,62
8372,360810707001005,360470890002001,0,54,26
8373,360810063002001,360050293022002,50,93,45
8374,360850170111021,360610177003000,2,37,26
8375,360470593001005,360470425002004,14,60,25
8376,360470962001001,360050127011001,5,13,67
8377,360470491001000,360470486001001,0,17,30
8378,360050179013001,360610126001002,7,53,18
8379,360470517002003,360610131002003,48,82,26
8380,360610285004000,360050393006000,32,64,100
8381,360050328002000,360850277041007,1,81,97
8382,360610106015000,360610066003001,131,20,58
8383,360470065004001,360470485002008,14,92,32
8384,360610253005001,360850039002003,25,38,62
8385,360810317002000,360050328002000,4,61,37
8386,360471152001003,360470217001003,7,40,7
8387,360470736001001,360470045001000,2,10,93
8388,360810502021011,360050255001000,0,99,91
8389,360610015011013,360470652001002,371,97,89
8390,360470472001000,360610007001002,30,19,82
8391,360471164001000,360470180001000,5,56,11
8392,360850029001007,360470114001004,6,90,69
8393,360810096001004,360610015011005,0,96,33
8394,360470085001002,360610159002002,0,54,28
8395,360850067003007,360610148024000,0,23,72
8396,360610317032007,360050264003007,23,32,100
8397,360470505001001,360470188001002,13,84,57
8398,360810683003004,360610158012001,8,38,17
8399,360810247001001,360470136003000,1,73,2
8400,360050407013000,360610224002001,35,6,73
8401,360470198001000,360471078004000,22,24,35
8402,360470740001003,360050418002001,6,43,22
8403,360470770002006,360610161006000,11,44,21
8404,360470161001001,360470169004000,97,50,74
8405,360470166002003,360610279003001,2,33,58
8406,360470353003001,360850170051046,5,50,82
8407,360810293001006,360810504002003,9,31,12
8408,360470828002004,360610291006000,78,5,54
8409,360050351001000,360850277041005,541,17,80
8410,360610146014000,360050338004001,175,86,25
8411,360850181002020,360470508043002,0,62,41
8412,360470421001001,360810779042006,0,54,71
8413,360470163002001,360610171006000,40,65,8
8414,360810695001003,360470212002002,5,87,24
8415,360610293004001,360470896003002,37,59,91
8416,360050225006000,360470511003003,20,79,81
8417,360850138001022,360810006003000,0,98,3
8418,360610189001000,360470307001003,31,78,51
8419,360610064001000,360810466002002,1304,37,83
8420,360470508041000,360470916004002,25,24,45
8421,360810331001009,360050274014013,0,73,77
8422,360050431008000,360050210028000,5,31,90
8423,360050233014000,360810663001007,56,96,100
8424,360610182003000,360050419007001,34,49,33
8425,360050138001024,360050023003000,0,28,55
8426,360470101002000,360610063002001,10,56,75
8427,360470339001001,360050408002002,11,74,5
8428,360610067004002,360810249002000,104,3,73
8429,360470084001002,360810016001003,23,81,3
8430,360610108005000,360610166006002,96,85,12
8431,360470806001005,360470558001002,0,96,80
8432,360610232003001,360470888003000,12,90,85
8433,360470533004001,360471196002004,43,56,94
8434,360470431001001,360050264002006,104,54,20
8435,360810411001002,360810285004000,5,46,65
8436,360470205001000,360470283003001,6,48,93
8437,360610032006001,360470435002001,60,94,35
8438,360810161001000,360610009001026,45,18,51
8439,360610236004001,360610135001008,51,89,45
8440,360050456003027,360810279001003,2,28,23
8441,360610201021000,360610065002001,10,70,81
8442,360050263001001,360470302002000,0,70,5
8443,360610190001000,360470063001000,65,4,75
8444,360050222004001,360610161004000,26,9,14
8445,360050199004002,360470998001005,20,34,52
8446,360050181011002,360610078007000,35,35,68
8447,360610223013006,360610190001000,31,73,43
8448,360810773002006,360610137006000,26,70,69
8449,360850047002002,360470549001001,1,1,82
8450,360470325003001,360810254003002,37,72,65
8451,360810536012005,360470082002001,0,17,100
8452,360050430002000,360610158014001,7,30,38
8453,360850248003030,360810407005000,0,73,26
8454,360610039002001,360810014001002,4241,5,42
8455,360050221023000,360470104002001,5,16,60
8456,360050213024000,360470490002003,4,24,36
8457,360470529003010,360050283001008,101,64,33
8458,360470696022007,360810347002011,5,68,93
8459,360810502011011,360470968002002,0,45,24
8460,360811205001006,360850226004007,2,57,35
8461,360850208012015,360850177006001,1,11,16
8462,360610097004000,360810154002005,66,16,82
8463,360610110002000,360810460001005,96,83,95
8464,360850244011013,360470369001003,0,42,24
8465,360850156012009,360470188001003,2,38,16
8466,360050403023000,360810621003002,25,78,21
8467,360470563001004,360810713044001,0,87,64
8468,360810172001003,360050043004001,1,7,4
8469,360050213023000,360470646002001,18,7,69
8470,360470382003002,360471208003000,2,83,50
8471,360810639001004,360610016004001,0,92,62
8472,360610140001000,360050243004000,176,72,30
8473,360050266023003,360810496002008,4,23,43
8474,360850170103000,360610022014001,2,18,65
8475,360470573003001,360470495002003,6,95,98
8476,360050050022000,360050087004000,8,63,20
8477,360470598002001,360850128061002,6,47,15
8478,360470814001002,360850134001016,0,45,13
8479,360471058011000,360050218002000,18,92,43
8480,360050434004001,360810100001001,0,21,10
8481,360610145002000,360850170101010,2384,96,70
8482,360050144002001,360610138003000,1,87,89
8483,360470233002000,360850146061001,13,28,82
8484,360810150001002,360610293005000,3,81,32
8485,360810779081004,360610122004001,21,98,6
8486,360470706001005,360470261002000,0,66,19
8487,360610159002001,360810663003001,75,60,95
8488,360470296004000,360470573003003,11,3,16
8489,360050235011004,360850138002000,1,68,56
8490,360470258002000,360470269002000,5,44,91
8491,360470133002001,360050215011001,92,54,60
8492,360610259001003,360470830004000,3,72,67
8493,360610183005001,360470335002001,94,28,71
8494,360810168001005,360850156032002,1,91,89
8495,360470255001000,360810052001005,5,88,26
8496,360050293024006,360610261001000,0,63,21
8497,360470375002006,360610263003000,7,29,43
8498,360470236003001,360050235012000,32,24,43
8499,360810379001003,360470246002000,0,78,26
8500,360810125002001,360050253001001,22,89,12
8501,360810865002001,360470240003002,21,15,48
8502,360470626001002,360810461001004,15,65,49
8503,360470387004000,360470270002002,5,20,64
8504,360470565003000,360610030022001,106,9,100
8505,360471188002003,360850189012010,56,38,57
8506,360610014011000,360610229005004,247,21,35
8507,360470301002002,360470501003012,0,71,11
8508,360810549001002,360810004002005,8,9,19
8509,360850133023003,360810454001005,15,52,33
8510,360811417002003,360470506003001,1,53,75
8511,360050426004002,360850039002003,0,18,52
8512,360850105003000,360810295001000,22,18,60
8513,360810306001003,360050090002012,55,61,79
8514,360850201001005,360470732002003,34,45,92
8515,360610098007000,360050098004002,239,14,51
8516,360850138002017,360810264001008,1,29,70
8517,360470397002001,360470015001007,51,21,16
8518,360610291005000,360470421002002,32,8,3
8519,360610146021001,360470435001001,40,56,64
8520,360050237042001,360810551002001,0,73,97
8521,360050251006000,360810443012002,483,67,5
8522,360470094001002,360050194001012,20,8,94
8523,360610226002000,360470444002001,17,87,39
8524,360471058043000,360470950001003,689,60,59
8525,360470508011001,360050394001000,26,50,94
8526,360811301001005,360810613011004,0,8,38
8527,360610117001002,360050405011001,110,47,46
8528,360470135002003,360050218003001,59,6,89
8529,360610241003000,360610065002001,36,59,63
8530,360610169003000,360470690001000,283,11,96
8531,360610030021000,360470181004002,122,48,98
8532,360470798012001,360470046001000,21,8,33
8533,360810334026009,360810020001003,0,5,86
8534,360810097001000,360470493001001,4,76,63
8535,360050221021000,360610205003000,78,62,67
8536,360610020001002,360811621005012,0,56,89
8537,360810840005001,360470640001003,5,29,94
8538,360050213012001,360470493002001,47,95,20
